"SRO ID", "@when", "Date"
"SRO2787", "1589-06-07", "Die Saturni Septimo die Junij 1589"
"SRO2788", "1589-06-09", "Die Lunae. .ixo .Junij."
"SRO2789", "1589-06-09", "Die Lunae. .ixo .Junij."
"SRO2791", "1589-06-09", "Die Lunae. .ixo .Junij."
"SRO2792", "1589-06-10", "10 Junij 1589"
"SRO2793", "1589-06-16", "16 Junij"
"SRO2794", "1589-06-16", "16 Junij"
"SRO2795", "1589-06-20", "20 Junij"
"SRO2796", "1589-06-23", "23o Junij / 1589"
"SRO2797", "1589-06-23", "23o Junij / 1589"
"SRO2798", "1589-06-26", "26. Junij"
"SRO2799", "1589-07-03", "Tertio die Julij/"
"SRO2800", "1589-07-03", "Tertio die Julij/"
"SRO2801", "1589-07-03", "Tertio die Julij/"
"SRO2802", "1589-07-16", "xvjo die Julij /"
"SRO2803", "1589-07-21", "xxjo die Julij 1589"
"SRO2804", "1589-07-28", "28 Julij"
"SRO2805", "1589-07-29", "xxixo Die Julij"
"SRO2806", "1589-07-29", "xxixo Die Julij"
"SRO2807", "1589-07-29", "xxixo Die Julij"
"SRO2808", "1589-08-01", "Primo die Augusti/ 1589"
"SRO2809", "1589-08-02", "ijdo Die augusti"
"SRO2810", "1589-08-04", "4 Augusti"
"SRO2811", "1589-08-07", "Septimo die Augusti/ 1589"
"SRO2812", "1589-08-07", "Septimo die Augusti/ 1589"
"SRO2813", "1589-08-07", "Septimo die Augusti/ 1589"
"SRO2814", "1589-08-09", "Nono die Augusti /"
"SRO2815", "1589-08-09", "Nono die Augusti /"
"SRO2816", "1589-08-09", "Nono die Augusti /"
"SRO2817", "1589-08-09", "Nono die Augusti /"
"SRO2818", "1589-08-13", "xiijo die Augusti / 1589"
"SRO2819", "1589-08-23", "23o die Augusti /"
"SRO2820", "1589-08-26", "26 die Augusti /"
"SRO2821", "1589-08-29", "29o die Augusti /"
"SRO2822", "1589-08-30", "30 die Augusti / 1589"
"SRO2823", "1589-09-01", "primo die Septembris"
"SRO2824", "1589-09-04", "iiijto die Septembris"
"SRO2825", "1589-09-04", "Quarto die Septembris"
"SRO2826", "1589-09-09", "ixo die Septembris/"
"SRO2827", "1589-09-22", ".22 Septembris"
"SRO2828", "1589-09-26", ".26. Septembris 1589"
"SRO2829", "1589-09-30", "vltimo Septembris"
"SRO2830", "1589-10-01", "Die mercurij. Primo die Octobris. /"
"SRO2831", "1589-10-03", "Die veneris Tertio Die Octobris"
"SRO2832", "1589-10-09", "Die veneris Tertio Die Octobris"
"SRO2833", "1589-10-13", "13. Octobris 1589"
"SRO2834", "1589-10-13", "13. Octobris 1589"
"SRO2835", "1589-10-16", "Die Jovis xvjto die Octobris"
"SRO2836", "1589-10-23", "xxiijtio die Octobris"
"SRO2837", "1589-10-24", "xxiiijto die Octobris/"
"SRO2838", "1589-10-25", "xxvto die Octobris / 1589"
"SRO2839", "1589-10-25", "xxvto die Octobris / 1589"
"SRO2840", "1589-10-28", "28 octobris"
"SRO2841", "1589-10-28", "xxviijo octobris"
"SRO2842", "1589-10-29", "29 octobris"
"SRO2843", "1589-11-03", "/ 3 novembris"
"SRO2844", "1589-11-04", "4. novembris 1589"
"SRO2845", "1589-11-05", "5to Novembris"
"SRO2846", "1589-11-05", "5to Novembris"
"SRO2847", "1589-11-07", ".7. Novembris"
"SRO2848", "1589-11-08", "Octavo Die novembris."
"SRO2849", "1589-11-15", ".15 Novembris"
"SRO2850", "1589-11-22", "22. novembris. 1589"
"SRO2851", "--11-27", "27 Novembris"
"SRO2852", "1589-11-27", "27 Novembris"
"SRO2853", "1589-12-01", "Die Lunae Primo Die Decembris. / 1589"
"SRO2854", "1589-12-01", "Die Lunae Primo Die Decembris. / 1589"
"SRO2855", "1589-12-01", "Die Lunae Primo Die Decembris. / 1589"
"SRO2856", "1589-12-01", "Die Lunae Primo Die Decembris. / 1589"
"SRO2857", "1589-12-01", "Dco ? Dicto Primo Die Decembris."
"SRO2858", "1589-12-01", "Dco ? Dicto Primo Die Decembris."
"SRO2859", "1589-12-03", ".3. Decembris"
"SRO2860", "1589-12-05", "5 Decembris 1589"
"SRO2861", "1589-12-10", "10 Decembris"
"SRO2862", "1589-12-10", "10 Decembris"
"SRO2863", "1589-12-13", "13 Decembris"
"SRO2864", "1589-12-22", "22 Decembris"
"SRO2865", "1589-12-27", "27 Die Decembris 1589"
"SRO2866", "1590-01-13", "13 January 1590"
"SRO2867", "1590-01-19", "19 Januarij"
"SRO2868", "1590-01-19", ".19. Januarij"
"SRO2869", "1590-01-19", ".19. Januarij"
"SRO2870", "1590-01-20", "20 Die Januarij"
"SRO2871", "1590-01-22", "22do Januarij 1590"
"SRO2872", "1590-01-27", "27 Die Januarij"
"SRO2873", "1590-01-30", "xxxmo die Januarij"
"SRO2874", "1590-02-09", "Die Lunae .ix. Februarij. / 1590"
"SRO2875", "1590-02-09", "Die Lunae .ix. Februarij. / 1590"
"SRO2876", "1590-02-09", "Die Lunae .ix. Februarij. / 1590"
"SRO2877", "1590-02-09", "Die Lunae .ix. Februarij. / 1590"
"SRO2878", "1590-02-12", "xijo Die Februarij"
"SRO2879", "1590-02-16", "16 februarij"
"SRO2880", "1590-02-23", "23 februarij"
"SRO2881", "1590-03-02", "2do marcij 1590"
"SRO2882", "1590-03-02", "2do marcij 1590"
"SRO2883", "1590-03-02", "2do marcij 1590"
"SRO2884", "1590-03-10", "10 marcij"
"SRO2885", "1590-03-13", "13. marcij."
"SRO2886", "1590-03-13", "13. marchij."
"SRO2887", "1590-03-13", "13. marcij."
"SRO2888", "1590-03-22", "xxij die Marcij"
"SRO2889", "1590-03-25", "xxvto Die marcij 1590"
"SRO2890", "1590-03-26", "26 marcij"
"SRO2891", "1590-03-26", "26 marcij"
"SRO2892", "1590-03-26", "26 marcij"
"SRO2893", "1590-03-26", "26 marcij"
"SRO2894", "1590-03-26", "26 marcij"
"SRO2895", "1590-04-01", "j Die Aprilis 1590"
"SRO2896", "1590-04-01", "j Aprilis"
"SRO2897", "1590-04-02", "Secundo Aprilis /"
"SRO2898", "1590-04-06", "Sexto Aprilis 1590"
"SRO2899", "1590-04-06", "Sexto Aprilis 1590"
"SRO2900", "1590-04-06", "Sexto Aprilis 1590"
"SRO2901", "1590-04-07", "vijo Die Aprilis"
"SRO2902", "1590-04-10", "10 Aprilis"
"SRO2903", "1590-04-11", "xjo die Aprilis / 1590"
"SRO2904", "1590-04-15", "xv Aprilis"
"SRO2905", "1590-04-15", "xvtie die Aprilis"
"SRO2906", "1590-04-15", "xvtie die Aprilis"
"SRO2907", "1590-04-27", "27 Aprilis 1590"
"SRO2908", "1590-04-27", "27 Aprilis 1590"
"SRO2909", "1590-04-28", "28o Aprilis /"
"SRO2910", "1590-04-28", "28o Aprilis /"
"SRO2911", "1590-04-28", "28o Aprilis /"
"SRO2912", "1590-04-29", "xxixo die Aprilis /"
"SRO2913", "1590-05-04", "Quarto die maij 1590"
"SRO2914", "1590-05-04", "Quarto die maij 1590"
"SRO2915", "--05-15", "xvto die Maij"
"SRO2916", "1590-05-16", "xvjto maij"
"SRO2917", "1590-05-16", "xvjto maij"
"SRO2918", "1590-05-18", "18 maij"
"SRO2919", "1590-05-19", "19 maij 1590"
"SRO2920", "1590-05-19", "19 maij 1590"
"SRO2921", "1590-05-20", "20 maij"
"SRO2922", "1590-05-20", "xxmo die Maij"
"SRO2923", "1590-05-21", "xxj die maij"
"SRO2924", "1590-05-23", "xxiijth. of maye. 1590"
"SRO2925", "1590-05-29", "xxixo. die maij. /"
"SRO2926", "1590-05-29", "xxixo. die maij. /"
"SRO2927", "", "Primo die Junij /"
"SRO2928", "1590-06-01", "primo die Junij"
"SRO2929", "1590-06-02", "Secundo die Junij"
"SRO2930", "1590-06-03", "iijo die Junij 1590"
"SRO2931", "1590-06-03", "iijo die Junij 1590"
"SRO2932", "1590-06-06", "vjto die Junij"
"SRO2933", "1590-06-10", "xo die Junij"
"SRO2934", "1590-06-12", "12. Junij. /"
"SRO2935", "1590-06-13", "xiijo die Junij 1590"
"SRO2936", "1590-06-15", "xvto Junij /"
"SRO2937", "1590-06-16", "xvjto die Junij"
"SRO2938", "1590-06-18", "xviijo die Junij"
"SRO2939", "1590-06-22", "xxijdo Junij / 1590"
"SRO2940", "1590-06-22", "xxijdo Junij 1590"
"SRO2941", "1590-06-23", "23 Junij"
"SRO2942", "1590-06-25", "25 Junij"
"SRO2943", "1590-06-25", "25 Junij"
"SRO2944", "1590-06-25", "25 Junij"
"SRO2945", "1590-06-25", "25 Junij"
"SRO2946", "1580-06-25", "25 Junij"
"SRO2947", "1590-06-25", "25 Junij"
"SRO2948", "1590-06-26", ".26. Junij 1590"
"SRO2949", "1590-06-26", ".26. Junij"
"SRO2950", "1590-06-26", ".26. Junij"
"SRO2951", "1590-07-01", "primo die julij. 1590"
"SRO2952", "1590-07-04", "Quarto die Julij"
"SRO2953", "1590-07-06", "6 Julij"
"SRO2954", "1590-07-09", "9 Julij"
"SRO2955", "1590-07-10", "xmo Julij. / 1590"
"SRO2956", "1590-07-10", "xmo Julij. / 1590"
"SRO2957", "1590-07-14", "xiiijo Julij"
"SRO2958", "1590-07-15", "15to Julij"
"SRO2959", "1590-07-20", "20 Julij"
"SRO2960", "1590-07-23", "23o Julij 1590"
"SRO2961", "1590-07-23", "23o Julij 1590"
"SRO2962", "1590-07-23", "23o Julij 1590"
"SRO2963", "1590-07-23", "23o Julij 1590"
"SRO2964", "1590-07-24", "24 Julij"
"SRO2965", "1590-07-27", "27 Julij /"
"SRO2966", "1590-07-29", "xxixo Julij 1590"
"SRO2967", "1590-07-29", "xxixo Julij 1590"
"SRO2968", "1590-07-31", "vltimo die Julij"
"SRO2969", "1590-07-31", "vltimo July"
"SRO2970", "1590-08-05", "vto Die Augusti / 1590"
"SRO2971", "1590-08-05", "vto Die Augusti / 1590"
"SRO2972", "1590-08-05", "vto Die Augusti / 1590"
"SRO2973", "1590-08-07", "7 Augusti. /"
"SRO2974", "1590-08-07", "7 Augusti. /"
"SRO2975", "1590-08-10", "10 Augusti"
"SRO2976", "1590-08-10", "10 Augusti"
"SRO2977", "1590-08-14", "xiiijto die Augusti /"
"SRO2978", "1590-08-15", "xvto Augusti/ 1590"
"SRO2979", "1590-08-15", "xvto Augusti/ 1590"
"SRO2980", "1590-08-17", "xvijo die Augusti/"
"SRO2981", "1590-08-17", "xvijo die Augusti"
"SRO2982", "1590-08-18", "18. Augusti"
"SRO2983", "1590-08-19", "xixo. Augusti. /"
"SRO2984", "1590-08-20", "xxo die Augusti 1590"
"SRO2985", "1590-08-20", "xxo Die Augusti"
"SRO2986", "1590-08-24", "xxiiijto die Augusti /"
"SRO2987", "1590-08-24", "24o Augusti /"
"SRO2988", "1590-08-24", "24o Augusti /"
"SRO2989", "1590-08-24", "24o Augusti /"
"SRO2990", "1590-08-25", "xxvto Augusti 1590"
"SRO2991", "1590-08-27", "xxvijo Augusti"
"SRO2992", "1590-08-27", "xxvijo Augusti"
"SRO2993", "1590-08-31", "vltimo die Augusti"
"SRO2994", "1590-09-01", "primo die Septembris 1590"
"SRO2995", "1590-09-01", "primo die Septembris 1590"
"SRO2996", "1590-09-01", "primo die Septembris 1590"
"SRO2997", "1590-09-01", "primo die Septembris 1590"
"SRO2998", "1590-09-10", "Xo die Septembris. /"
"SRO2999", "1590-09-10", "Xo die Septembris. /"
"SRO3000", "1590-09-10", "Xo die Septembris. /"
"SRO3001", "1590-09-10", "Xo die Septembris. /"
"SRO3002", "1590-09-11", "xjo die Septembris / 1590"
"SRO3003", "1590-09-26", "xxvjto Septembris 1590"
"SRO3004", "1590-09-26", "xxvjto Septembris 1590"
"SRO3005", "1590-09-26", "xxvjto Septembris 1590"
"SRO3006", "1590-09-26", "xxvjto Septembris 1590"
"SRO3007", "1590-09-26", "xxvjto Septembris 1590"
"SRO3008", "1590-10-05", "5. octoberis"
"SRO3009", "1590-10-05", "5. octoberis"
"SRO3010", "1590-10-06", "6 Octoberis"
"SRO3011", "1590-10-12", "xijo Octobris. / 1590"
"SRO3012", "1590-10-13", "xiijo Octobris/"
"SRO3013", "1590-10-15", "xvto Octoberis/"
"SRO3014", "1590-10-19", "xixo Octobris /"
"SRO3015", "1590-10-24", "xxiiijto Octoberis / 1590"
"SRO3016", "1590-10-27", "27o Octobris /"
"SRO3017", "1590-10-28", "xxviijo Octobris"
"SRO3018", "1590-10-28", "xxviijo Octobris"
"SRO3019", "1590-11-02", ".2. Die novembris 1590"
"SRO3020", "1590-11-02", "Secundo Novembris. /"
"SRO3021", "1590-11-02", "Secundo Novembris. /"
"SRO3022", "1590-11-02", "Secundo Novembris. /"
"SRO3023", "1590-11-02", "Secundo Novembris. /"
"SRO3024", "1590-11-04", "4to Novembris 1590"
"SRO3025", "1590-11-04", "4to Novembris 1590"
"SRO3026", "1590-11-04", "4to Novembris 1590"
"SRO3027", "1590-11-04", "4to Novembris 1590"
"SRO3028", "1590-11-11", "xjo Novembris"
"SRO3029", "1590-11-16", "xvjto Novembris"
"SRO3030", "1590-11-19", "19 novembris"
"SRO3031", "1590-11-20", "20. Novembris. /"
"SRO3032", "1590-11-26", "26 novembris 1590"
"SRO3033", "1590-12-08", "viijo Decembris"
"SRO3034", "1590-12-09", "ixo Decembris."
"SRO3035", "1590-12-09", "ix Decembris /"
"SRO3036", "1590-12-11", "xjo Decembris. /"
"SRO3037", "1590-12-16", "xvjto December / 1590"
"SRO3038", "1590-12-17", "xvijo Decembris /"
"SRO3039", "1590-12-17", "xvijo Decembris /"
"SRO3040", "1590-12-17", "xvij Decembris"
"SRO3041", "1590-12-26", "26 Decembris 1590"
"SRO3042", "1590-12-26", "26 Decembris 1590"
"SRO3043", "1590-12-26", "26 Decembris 1590"
"SRO3044", "1590-12-29", "29 Decembris"
"SRO3045", "1590-12-29", "29 Decembris"
"SRO3046", "1591-01-04", "iiijto Januarij"
"SRO3047", "1591-01-05", "vto die Januarij 1591"
"SRO3048", "1591-01-05", "vto die Januarij 1591"
"SRO3049", "1591-01-05", "vto Januarij"
"SRO3050", "1591-01-07", "vijo Januarij"
"SRO3051", "1591-01-11", "xjo Januarij"
"SRO3052", "1591-01-12", "12 Januarij 1591"
"SRO3053", "1591-01-12", "12 Januarij 1591"
"SRO3054", "1591-01-12", "12 Januarij 1591"
"SRO3055", "1591-01-13", "xiijo die Januarij"
"SRO3056", "1591-01-21", "xxj Januarij"
"SRO3057", "1591-01-23", "23 Januarij 1591"
"SRO3058", "1591-01-23", "23 Januarij 1591"
"SRO3059", "1591-01-25", "25 Januarij"
"SRO3060", "1591-01-26", "26. Januarij"
"SRO3061", "1591-02-01", "Primo Februarij"
"SRO3062", "1591-02-04", "iiijto Die februarij 1591"
"SRO3063", "1591-02-06", "vjto die februarij"
"SRO3064", "1591-02-06", "vjto Die Februarij"
"SRO3065", "1591-02-09", ".9. februarij"
"SRO3066", "1591-02-09", ".9. februarij"
"SRO3067", "1591-02-16", "16 Februarij/"
"SRO3068", "1591-02-24", "24o. Februarij 1591"
"SRO3069", "1591-02-24", "24o. Februarij 1591"
"SRO3070", "1591-02-25", "25to Februarij /"
"SRO3071", "1591-02-25", "25to Februarij /"
"SRO3072", "1591-02-25", "25to Februarij /"
"SRO3073", "1591-02-25", "25to Februarij/"
"SRO3074", "1591-02-26", "xxvjto Februarij/ 1591"
"SRO3075", "1591-02-26", "xxvjto Februarij/ 1591"
"SRO3076", "1591-03-07", ".7. marcij"
"SRO3077", "1591-03-07", ".7. marcij"
"SRO3078", "1591-03-02", "2 marcij"
"SRO3079", "1591-03-02", "2 marcij"
"SRO3080", "1591-03-08", "viijto Die marcij 1591"
"SRO3081", "1591-03-08", "viijto Die marcij 1591"
"SRO3082", "1591-03-08", "viijto Die marcij 1591"
"SRO3083", "1591-03-30", "xxxo Marcij"
"SRO3084", "1591-03-31", "vltimo marcij"
"SRO3085", "1591-04-02", "Secundo Aprilis /"
"SRO3086", "1591-04-09", "9 aprilis"
"SRO3087", "1591-04-10", "xo Aprilis"
"SRO3088", "1591-04-12", "12 Aprilis 1591"
"SRO3089", "1591-04-12", "12 Aprilis 1591"
"SRO3090", "1591-04-12", "12 Aprilis 1591"
"SRO3091", "1591-04-17", "xvijo Aprilis/"
"SRO3092", "1591-04-29", "xxixo die Aprilis 1591 /"
"SRO3093", "1591-04-29", "xxixo die Aprilis 1591 /"
"SRO3094", "1591-04-29", "xxixo die Aprilis 1591 /"
"SRO3095", "1591-04-30", "xxxo Aprilis/"
"SRO3096", "1591-04-30", "xxxo Aprilis 1591/"
"SRO3097", "1591-05-02", "ijo maij"
"SRO3098", "1591-05-03", "3 maij. 1591"
"SRO3099", "1591-05-03", "3 maij. 1591"
"SRO3100", "1591-05-03", "3 maij. 1591"
"SRO3101", "1591-05-03", "3 maij. 1591"
"SRO3102", "1591-05-08", "viijo maij"
"SRO3103", "1591-05-12", "xijo Maij"
"SRO3104", "1591-05-12", "xijo Maij"
"SRO3105", "1591-05-12", "xijo Maij"
"SRO3106", "1591-05-15", "xvto maij 1591"
"SRO3107", "1591-05-15", "xvto maij 1591"
"SRO3108", "1591-05-16", "xvjto Maij"
"SRO3109", "1591-05-27", "xxvijo Maij"
"SRO3110", "1591-05-31", "vltimo Die maij"
"SRO3111", "1591-06-02", "ijdo die Junij 1591"
"SRO3112", "1591-06-05", "vto die Junij"
"SRO3113", "1591-06-05", "vto die Junij"
"SRO3114", "1591-06-05", "Quinto Junij"
"SRO3115", "1591-06-05", "Quinto Junij"
"SRO3116", "1591-06-08", "viijo Junij 1591"
"SRO3117", "1591-06-10", "10 Junij"
"SRO3118", "1591-06-15", "xvto Junij"
"SRO3119", "1591-06-23", "xxiijo Junij 1591"
"SRO3120", "1591-06-23", "xxiijo Junij 1591"
"SRO3122", "1591-07-03", "iijo Julij 1591"
"SRO3123", "1591-07-03", "iijo Julij 1591"
"SRO3124", "1591-07-03", "iijo Julij 1591"
"SRO3125", "1591-07-03", "iijo Julij 1591"
"SRO3125a", "1591-07-03", "iijo Julij 1591"
"SRO3126", "1591-07-03", "iijo Julij 1591"
"SRO3127", "1591-07-03", "iijo Julij 1591"
"SRO3128", "1591-07-03", "iijo Julij 1591"
"SRO3129", "1591-07-03", "iijo Julij 1591"
"SRO3130", "1591-07-03", "iijo Julij"
"SRO3131", "1591-07-03", "iijo Julij"
"SRO3132", "1591-07-05", "5to Julij 1591"
"SRO3133", "1591-07-05", "5to Julij 1591"
"SRO3134", "1591-07-05", "5to Julij 1591"
"SRO3135", "1591-07-12", "xijo die Julij /"
"SRO3136", "1591-07-19", "xixo Julij 1591"
"SRO3137", "1591-07-19", "xixo Julij 1591"
"SRO3138", "1591-07-20", "xxo die Julij"
"SRO3139", "1591-07-22", "22o Julij"
"SRO3140", "1591-07-23", "23 Julij"
"SRO3141", "1591-07-24", "24 Julij 1591"
"SRO3142", "1591-07-26", "26 Julij"
"SRO3143", "1591-07-26", "26 Julij"
"SRO3144", "1591-07-28", "xxviijo die Julij/"
"SRO3145", "1591-08-03", "3 augusti"
"SRO3146", "1591-08-03", "3 augusti"
"SRO3147", "1591-08-13", "13 Augusti 1591"
"SRO3148", "1591-08-14", "14 Augusti"
"SRO3149", "1591-08-16", "16 Augusti."
"SRO3150", "1591-08-16", "16 augusti"
"SRO3151", "1591-08-18", "18 Augusti"
"SRO3152", "1591-08-19", "xixo Die Augusti"
"SRO3153", "1591-08-23", "xxiijo Augusti 1591"
"SRO3154", "1591-08-26", ".26.Augusti"
"SRO3155", "1591-08-27", "27 Augusti"
"SRO3156", "1591-08-27", "27 Augusti"
"SRO3157", "1591-08-30", ".30. Augusti"
"SRO3158", "1591-09-06", "vjto die Septembris"
"SRO3159", "1591-09-08", "viijo Septembris / 1591"
"SRO3160", "1591-09-12", "xij die Septembris"
"SRO3161", "1591-09-14", "xiiijto Septembris /"
"SRO3162", "1591-09-15", "xvto. Septembris /"
"SRO3163", "--09-16", "xvjto Septembris"
"SRO3164", "1591-09-17", "xvijth Septembris 1591"
"SRO3165", "1591-09-25", "xxvto Septembris /"
"SRO3166", "1591-09-29", "xxixo Septembris"
"SRO3167", "1591", "j die Octobris /"
"SRO3168", "1591-10-02", "ijdo Octobris"
"SRO3169", "1591-10-04", "4to octobris"
"SRO3170", "1591-10-04", "4to octobris"
"SRO3171", "1591-10-12", "12. octobris 1591"
"SRO3172", "1591-10-23", "23o Octobris"
"SRO3173", "1591-10-29", "29 octobris 1591"
"SRO3174", "1591-10-29", "29 octobris 1591"
"SRO3175", "1591-10-30", "30. octobris /"
"SRO3176", "1591-11-03", "iijo die Novembris. /"
"SRO3177", "1591-11-08", "8 novembris 1591"
"SRO3178", "1591-11-08", "8 novembris 1591"
"SRO3179", "1591-11-08", "8 novembris 1591"
"SRO3180", "1591-11-08", "8 novembris 1591"
"SRO3181", "1591-11-21", "xxio Novembris /"
"SRO3182", "1591-11-22", ".22. Novembris"
"SRO3183", "1591-11-23", "23 Novembris"
"SRO3184", "1591-11-24", "24 Novembris. /. 1591"
"SRO3185", "--12-06", "6 Decembris"
"SRO3186", "1591-12-06", "6 Decembris"
"SRO3187", "1591-12-06", "6 Decembris"
"SRO3188", "1591-12-13", "13 Decembris"
"SRO3189", "1591-12-13", "13 Decembris"
"SRO3190", "1591-12-16", "xvjto die Decembris."
"SRO3191", "1591-12-22", "22 Decembris 1591"
"SRO3192", "1591-12-24", "24 Decembris"
"SRO3193", "1591-12-28", "28. Decembris /"
"SRO3194", "1591-12-30", "xxxo Decembris 1591"
"SRO3195", "1592-01-03", "iijo Januarij. /."
"SRO3196", "1592-01-04", "iiijto die Januarij 1592"
"SRO3197", "1592-01-05", "vto Januarij"
"SRO3198", "1592-01-13", ".13 Januarij"
"SRO3199", "1592-01-14", "14 Januarij"
"SRO3200", "1592-01-15", "xvto. Januarij /"
"SRO3201", "1592-01-17", "xvijo Januarij / 1592"
"SRO3202", "1592-01-17", "xvijo Januarij / 1592"
"SRO3203", "1592-01-18", "xviijo die Januarij. /."
"SRO3204", "1592-01-18", "xviijo die Januarij. /."
"SRO3205", "1592-01-27", "xxvijo die Januarij. /"
"SRO3206", "1592-01-29", "xxixo Januarij. /."
"SRO3207", "1592-01-31", "vltimo Januarij"
"SRO3208", "1592-02-04", "4to Februarij. /. 1592"
"SRO3209", "1592-02-07", ".7 februarij"
"SRO3210", "1592-02-07", ".7 februarij"
"SRO3211", "1592-02-09", "ixo Februarij"
"SRO3212", "1592-02-17", "xvijo Februarij"
"SRO3213", "1592-02-17", "xvijo Februarij"
"SRO3214", "1592-02-17", "xvijo Februarij"
"SRO3215", "1592-02-28", "xxviijo Februarij / 1592"
"SRO3216", "1592-02-28", "vltimo Februarij"
"SRO3217", "1592-03-01", "Primo die Marcij"
"SRO3218", "1592-03-01", "Primo die Marcij. /."
"SRO3219", "1592-03-03", "Tertio die Marcij. /."
"SRO3220", "1592-03-06", "6. marcij 1592"
"SRO3221", "1592-03-10", "10 marcij"
"SRO3222", "1592-03-14", "xiiijo marcij"
"SRO3223", "1592-03-16", "xvjto marcij /"
"SRO3224", "1592-03-22", "xxijdo marcij"
"SRO3225", "1592-03-23", "23o . Marcij 1592"
"SRO3226", "1592-03-31", "vltimo die marcij"
"SRO3227", "1592-04-01", "jo. die Aprilis /"
"SRO3228", "1592-04-03", "3 Aprilis"
"SRO3229", "1592-04-03", "3 Aprilis"
"SRO3230", "1592-04-06", "vjto Aprilis /"
"SRO3231", "1592-04-07", "vijo aprilis 1592"
"SRO3232", "1592-04-10", "xo Aprilis."
"SRO3233", "1592-04-10", "xo Aprilis."
"SRO3234", "1592-04-10", "10 Aprilis"
"SRO3235", "1592-04-11", "xjo Die Aprilis 1592"
"SRO3236", "1592-04-16", "xvjto die Aprilis /"
"SRO3237", "1592-04-18", "xviijo Aprilis. /"
"SRO3238", "1592-04-18", "xviijo Aprilis. /"
"SRO3239", "1592-04-18", "xviijo Aprilis. /"
"SRO3240", "1592-04-21", "xxj Aprilis 1592"
"SRO3241", "1592-04-21", "xxj Aprilis 1592"
"SRO3242", "1592-04-24", "xxiiijto Aprilis. /"
"SRO3243", "1592-04-27", "27 Aprilis"
"SRO3244", "1592-04-28", "xxviijo Aprilis"
"SRO3245", "1592-04-29", "29. Aprilis / 1592"
"SRO3246", "1592-04-29", "29. Aprilis / 1592"
"SRO3247", "1592-05-01", "Primo Maij"
"SRO3248", "1592-05-01", "Primo Maij"
"SRO3249", "1592-05-01", "Primo Maij"
"SRO3250", "1592-05-03", "3 maij"
"SRO3251", "1592-05-04", "iiijto maij 1592"
"SRO3252", "1592-05-04", "iiijto maij 1592"
"SRO3253", "1592-05-05", "vto maij /"
"SRO3254", "1592-05-08", "viijo die maij /"
"SRO3255", "1592-05-12", "xijo maij"
"SRO3256", "1592-05-12", "xijo maij"
"SRO3257", "1592-05-19", "xixo maij 1592"
"SRO3258", "1592-05-20", "xxo maij"
"SRO3259", "1592-05-29", "xxixo maij"
"SRO3260", "1592-05-29", "xxixo maij"
"SRO3261", "1592-05-30", "30 maij"
"SRO3262", "1592-05-31", "vltimo die maij 1592"
"SRO3263", "1592-06-16", "xvjto die Junij"
"SRO3264", "1592-06-20", "xxo Junij /"
"SRO3265", "1592-06-21", "xxjo Junij"
"SRO3266", "1592-06-26", "xxvjto Junij 1592"
"SRO3267", "1592-06-26", "xxvjto Junij 1592"
"SRO3268", "1592-06-28", "xxviijo Junij"
"SRO3269", "1592-07-01", "Primo die Julij"
"SRO3270", "1592-07-01", "1 July 1592"
"SRO3271", "1592-07-05", "5to Julij"
"SRO3272", "1592-07-07", "vijo Julij"
"SRO3273", "1592-07-07", "vijo Julij"
"SRO3274", "1592-07-10", "10 Julij"
"SRO3275", "1592-07-11", "11 Julij 1592"
"SRO3276", "1592-07-15", "xvto Julij"
"SRO3277", "1592-07-19", "xixo Julij"
"SRO3278", "1592-07-19", "xixo Julij"
"SRO3279", "1592-07-21", "xxjo Julij 1592"
"SRO3280", "1592-07-21", "xxjo Julij 1592"
"SRO3281", "1592-07-21", "xxjo Julij 1592"
"SRO3282", "1592-07-21", "xxjo Julij 1592"
"SRO3283", "1592-07-25", "25 Julij"
"SRO3284", "1592-07-25", "25 Julij"
"SRO3285", "1592-07-27", "xxvijo Julij"
"SRO3286", "1592-07-27", "xxvijo Julij"
"SRO3287", "1592-07-28", "xxviijo Julij"
"SRO3288", "1592-08-03", "iijo die augusti 1592"
"SRO3289", "1592-08-07", "7 Augusti"
"SRO3290", "1582-08-07", "7 Augusti"
"SRO3291", "1592-08-08", "viijo Augusti"
"SRO3292", "1592-08-08", "viijo Augusti"
"SRO3293", "1592-08-09", "ixo die Augusti"
"SRO3294", "1592-08-14", "xiiijo die Augusti. /."
"SRO3295", "1592-08-21", "xxj Augusti 1592"
"SRO3296", "1592-08-22", "xxijdo die Augusti"
"SRO3297", "1592-09-08", "viijo die Septembris. /"
"SRO3298", "1592-09-20", "xxo die Septembris 1592"
"SRO3299", "1592-09-22", "22. Die Septembris"
"SRO3300", "1592-09-23", "xxiijo die Septembris"
"SRO3301", "1592-10-02", "2 Octobris"
"SRO3302", "1592-10-06", "vjto die Octobris 1592"
"SRO3303", "1592-10-06", "vjto die Octobris 1592"
"SRO3304", "1592-10-06", "vjto die Octobris 1592"
"SRO3305", "1592-10-06", "vjto die Octobris 1592"
"SRO3306", "1592-10-19", "xixo octobris"
"SRO3307", "1592-10-23", "23 octobris"
"SRO3308", "1592-10-25", "25to Octobris"
"SRO3309", "1592-11-04", "iiijto die Novembris 1592"
"SRO3310", "1592-11-10", "xo die Novembris"
"SRO3311", "1592-11-20", "xxo Novembris /"
"SRO3312", "1592-12-04", "iiijto. Decembris. /"
"SRO3313", "1592-12-05", "vto Decembris"
